episode,timestep,reward
14419,14420,-0.1384
14439,14440,-0.2086
14459,14460,-0.2908
14479,14480,-0.1827
14499,14500,-0.2154
14519,14520,-0.2165
14539,14540,-0.2443
14559,14560,-0.1317
14579,14580,-0.2549
14599,14600,-0.1799
14619,14620,-0.2415
14639,14640,-0.2074
14659,14660,-0.1824
14679,14680,-0.1365
14699,14700,-0.2109
14719,14720,-0.1684
14739,14740,-0.2056
14759,14760,-0.141
14779,14780,-0.2125
14799,14800,-0.2093
14819,14820,-0.1381
14839,14840,-0.2358
14859,14860,-0.201
14879,14880,-0.1779
14899,14900,-0.2094
14919,14920,-0.1814
14939,14940,-0.228
14959,14960,-0.191
14979,14980,-0.2163
14999,15000,-0.1737
15019,15020,-0.2319
15039,15040,-0.1575
15059,15060,-0.1594
15079,15080,-0.1323
15099,15100,-0.2093
15119,15120,-0.2075
15139,15140,-0.1606
15159,15160,-0.1903
15179,15180,-0.313
15199,15200,-0.1828
15219,15220,-0.1796
15239,15240,-0.2392
15259,15260,-0.1577
15279,15280,-0.1887
15299,15300,-0.1863
15319,15320,-0.2109
15339,15340,-0.1567
15359,15360,-0.1807
15379,15380,-0.1792
15399,15400,-0.1511
15419,15420,-0.1962
15439,15440,-0.1605
15459,15460,-0.2137
15479,15480,-0.1806
15499,15500,-0.1797
15519,15520,-0.158
15539,15540,-0.2685
15559,15560,-0.1669
15579,15580,-0.1917
15599,15600,-0.1443
15619,15620,-0.1841
15639,15640,-0.2404
15659,15660,-0.2089
15679,15680,-0.2274
15699,15700,-0.2353
15719,15720,-0.1854
15739,15740,-0.1559
15759,15760,-0.2027
15779,15780,-0.1611
15799,15800,-0.152
15819,15820,-0.1603
15839,15840,-0.1091
15859,15860,-0.2957
15879,15880,-0.1056
15899,15900,-0.1779
15919,15920,-0.1813
15939,15940,-0.1622
15959,15960,-0.1572
15979,15980,-0.2144
15999,16000,-0.154
16019,16020,-0.1629
16039,16040,-0.1596
16059,16060,-0.1143
16079,16080,-0.1649
16099,16100,-0.1823
16119,16120,-0.2153
16139,16140,-0.2304
16159,16160,-0.2105
16179,16180,-0.1901
16199,16200,-0.1888
16219,16220,-0.1821
16239,16240,-0.1563
16259,16260,-0.2683
16279,16280,-0.2197
16299,16300,-0.1817
16319,16320,-0.1936
16339,16340,-0.1607
16359,16360,-0.2102
16379,16380,-0.1883
16399,16400,-0.2164
16419,16420,-0.1824
16439,16440,-0.2624
16459,16460,-0.1336
16479,16480,-0.1304
16499,16500,-0.1324
16519,16520,-0.184
16539,16540,-0.1058
16559,16560,-0.1371
16579,16580,-0.1827
16599,16600,-0.1583
16619,16620,-0.2822
16639,16640,-0.1798
16659,16660,-0.1773
16679,16680,-0.1012
16699,16700,-0.1907
16719,16720,-0.1548
16739,16740,-0.2392
16759,16760,-0.1994
16779,16780,-0.157
16799,16800,-0.1571
16819,16820,-0.1592
16839,16840,-0.1841
16859,16860,-0.2313
16879,16880,-0.2864
16899,16900,-0.207
16919,16920,-0.1761
16939,16940,-0.1324
16959,16960,-0.2378
16979,16980,-0.1891
16999,17000,-0.1532
17019,17020,-0.1609
17039,17040,-0.1062
17059,17060,-0.2056
17079,17080,-0.1295
17099,17100,-0.1097
17119,17120,-0.265
17139,17140,-0.1931
17159,17160,-0.1395
17179,17180,-0.2127
17199,17200,-0.1573
17219,17220,-0.2425
17239,17240,-0.1592
17259,17260,-0.1876
17279,17280,-0.1619
17299,17300,-0.1801
17319,17320,-0.1835
17339,17340,-0.1566
17359,17360,-0.1839
17379,17380,-0.1817
17399,17400,-0.2342
17419,17420,-0.1274
17439,17440,-0.2272
17459,17460,-0.206
17479,17480,-0.206
17499,17500,-0.1622
17519,17520,-0.1514
17539,17540,-0.16
17559,17560,-0.1084
17579,17580,-0.2375
17599,17600,-0.187
17619,17620,-0.138
17639,17640,-0.161
