episode,timestep,reward
2793,3096000,-76.8204
2796,3100000,-78.0861
2800,3104000,-95.7151
2803,3108000,-37.7291
2805,3112000,-60.3819
2808,3116000,-57.4072
2811,3120000,-40.9469
2815,3124000,-85.0084
2821,3128000,-69.3444
2823,3132000,-79.5693
2829,3136000,-78.4277
2834,3140000,-88.0415
2838,3144000,-80.12
2841,3148000,-99.4342
2845,3152000,-94.152
2850,3156000,-110.3842
2858,3160000,-104.9292
2867,3164000,-95.6157
2870,3168000,-90.9781
2877,3172000,-89.4782
2879,3176000,-55.1526
2882,3180000,-83.3819
2886,3184000,-87.2159
2890,3188000,-69.473
2894,3192000,-127.686
2899,3196000,-98.5264
2902,3200000,-82.7809
2909,3204000,-100.2539
2911,3208000,-46.1709
2915,3212000,-63.6653
2917,3216000,34.6176
2921,3220000,-57.8927
2925,3224000,-49.7851
2928,3228000,-51.6702
2931,3232000,-96.9756
2936,3236000,-75.5069
2941,3240000,-91.7905
2945,3244000,-80.6486
2949,3248000,-87.3368
2953,3252000,-108.4064
2958,3256000,-109.4786
2961,3260000,-81.6825
2964,3264000,-95.3382
2969,3268000,-90.381
2975,3272000,-71.2142
2983,3276000,-88.4993
2985,3280000,-81.723
2989,3284000,-75.3342
2994,3288000,-85.4918
2998,3292000,-74.1086
3002,3296000,-83.7039
3005,3300000,-72.0671
3009,3304000,-83.8306
3012,3308000,-69.2923
3015,3312000,-65.431
3018,3316000,-72.4097
3021,3320000,-91.5592
3029,3324000,-87.9582
3032,3328000,-66.5907
3035,3332000,-85.5943
3038,3336000,-93.6161
3041,3340000,-82.4674
3045,3344000,-72.0237
3047,3348000,-62.3105
3050,3352000,-93.1125
3053,3356000,-70.4374
3056,3360000,-86.4326
3059,3364000,-44.8175
3063,3368000,-90.4335
3067,3372000,-88.0899
3071,3376000,-88.3146
3076,3380000,-77.4244
3080,3384000,-73.7717
3083,3388000,-48.4946
3088,3392000,-90.2686
3090,3396000,-86.9614
3093,3400000,-107.7636
3097,3404000,-74.7414
3102,3408000,-97.6277
3107,3412000,-92.259
3111,3416000,-106.6135
3114,3420000,-64.199
3118,3424000,-95.817
3123,3428000,-98.7844
3127,3432000,-91.4766
3129,3436000,-66.434
3132,3440000,-66.1709
3135,3444000,-67.3605
3138,3448000,-47.4835
3140,3452000,-69.0942
3143,3456000,-33.5869
3148,3460000,-87.8172
3151,3464000,-83.4477
3154,3468000,-115.4079
3157,3472000,-58.904
3161,3476000,-72.7549
3165,3480000,-93.1936
3167,3484000,-76.2042
3170,3488000,-66.486
3174,3492000,-91.4139
3177,3496000,-90.2545
3180,3500000,-68.8457
3184,3504000,-80.0649
3187,3508000,-74.7049
3189,3512000,-66.5579
3193,3516000,-90.9073
3198,3520000,-96.4103
3202,3524000,-78.0818
3206,3528000,-82.3426
3210,3532000,-82.5665
3215,3536000,-89.1918
3218,3540000,-33.7743
3221,3544000,-83.1325
3224,3548000,-93.5392
3229,3552000,-94.3968
3234,3556000,-93.1711
3237,3560000,-86.2614
3239,3564000,-76.2182
3243,3568000,-86.9892
3246,3572000,-65.7619
3249,3576000,-90.472
3256,3580000,-96.0882
3260,3584000,-95.7949
3263,3588000,-54.7464
3267,3592000,-83.6998
3271,3596000,-89.6771
3276,3600000,-86.1794
3283,3604000,-93.8858
3288,3608000,-85.5407
3292,3612000,-81.8001
3296,3616000,-101.3927
3300,3620000,-81.0525
3302,3624000,-84.1852
3305,3628000,-67.8472
3309,3632000,-85.9919
3312,3636000,-78.3612
3315,3640000,-74.849
3318,3644000,-69.0581
3321,3648000,-82.1639
3327,3652000,-97.9272
3332,3656000,-103.6357
3335,3660000,-90.7587
3338,3664000,-66.188
3341,3668000,-91.1746
3344,3672000,-95.7091
3349,3676000,-76.8309
3351,3680000,-84.1101
3356,3684000,-102.0622
3360,3688000,-89.2927
3365,3692000,-78.0572
3370,3696000,-84.4785
3375,3700000,-90.8338
3377,3704000,-78.4114
3382,3708000,-81.2811
3385,3712000,-79.4644
3389,3716000,-113.3981
3392,3720000,-63.3515
3396,3724000,-77.4059
3399,3728000,-52.5484
3402,3732000,-67.8009
3406,3736000,-106.4386
3410,3740000,-64.1593
3415,3744000,-95.9997
3417,3748000,-75.9096
3420,3752000,-50.0538
3424,3756000,-82.2664
3428,3760000,-107.5422
3431,3764000,-90.4515
3434,3768000,-92.3268
3436,3772000,-83.7615
3440,3776000,-95.3901
3443,3780000,-78.6983
3447,3784000,-85.1932
3449,3788000,-74.5635
3452,3792000,-84.6523
3457,3796000,-93.6697
3460,3800000,-105.0953
3462,3804000,-88.3837
3468,3808000,-88.2276
3471,3812000,-86.3911
3475,3816000,-94.2357
3479,3820000,-112.3034
3481,3824000,-73.6407
3485,3828000,-89.4848
3491,3832000,-98.8372
3494,3836000,-86.0136
3498,3840000,-86.3306
3500,3844000,-70.92
3505,3848000,-96.1838
3508,3852000,-82.6963
3511,3856000,-86.1994
3513,3860000,-70.9874
3517,3864000,-82.0688
3520,3868000,-94.1114
3524,3872000,-79.9859
3526,3876000,-73.4102
3529,3880000,-72.9941
3534,3884000,-108.3656
3537,3888000,-73.7059
3540,3892000,-123.1479
3542,3896000,-120.9179
3546,3900000,-85.5291
3549,3904000,-80.6826
3551,3908000,-79.2056
3554,3912000,-75.0213
3556,3916000,-69.6728
3559,3920000,-90.9402
3563,3924000,-91.5649
3566,3928000,-81.2619
3568,3932000,-55.0345
3572,3936000,-99.829
3576,3940000,-94.8749
3581,3944000,-108.3545
3585,3948000,-89.8598
3588,3952000,-85.6183
3591,3956000,-136.0296
3594,3960000,-97.9914
3596,3964000,-85.4256
3599,3968000,-97.4222
3602,3972000,-68.6014
3605,3976000,-134.5432
3607,3980000,-77.8336
3610,3984000,-73.1696
3613,3988000,-90.5496
3617,3992000,-101.9255
3619,3996000,-77.7938
3622,4000000,-99.7338
3624,4004000,-82.5889
3628,4008000,-108.2837
3631,4012000,-132.1234
3633,4016000,-61.8308
3637,4020000,-60.1909
3640,4024000,-98.3413
3643,4028000,-77.2246
3645,4032000,-68.9604
3649,4036000,-88.1759
3651,4040000,-62.14
3655,4044000,-79.6203
3657,4048000,-62.8034
3660,4052000,-93.7116
3663,4056000,-77.2993
3665,4060000,-99.8889
3669,4064000,-93.1715
3671,4068000,-82.5589
3674,4072000,-58.9076
3676,4076000,-70.0557
3679,4080000,-91.1684
3681,4084000,-52.2067
3685,4088000,-85.0308
3687,4092000,-122.8103
3690,4096000,-77.2579
3693,4100000,-114.2625
3696,4104000,-88.6321
3699,4108000,-84.6962
