episode,timestep,reward
3816,4032000,-43.2189
3819,4036000,38.1666
3822,4040000,-28.9594
3825,4044000,-17.6581
3831,4048000,-46.9871
3834,4052000,-15.9342
3839,4056000,-59.367
3841,4060000,-20.2931
3845,4064000,-34.5902
3848,4068000,26.5584
3851,4072000,-74.3713
3855,4076000,-37.0361
3859,4080000,-65.7995
3861,4084000,48.3597
3867,4088000,-54.3764
3872,4092000,-78.5654
3875,4096000,-56.6421
3881,4100000,-63.0165
3884,4104000,-103.3958
3889,4108000,-34.626
3894,4112000,-40.1042
3899,4116000,-82.6122
3902,4120000,44.6945
3905,4124000,-33.6861
3908,4128000,-37.0324
3913,4132000,-55.0621
3916,4136000,-42.356
3919,4140000,-83.9981
3926,4144000,-83.0524
3929,4148000,-18.3341
3933,4152000,-35.8909
3938,4156000,-43.8667
3942,4160000,-54.0184
3945,4164000,6.1947
3948,4168000,4.8823
3954,4172000,-54.2854
3958,4176000,-6.047
3960,4180000,9.8402
3964,4184000,-49.1147
3968,4188000,-15.4621
3970,4192000,-83.9883
3975,4196000,-66.136
3979,4200000,-97.7454
3983,4204000,-95.8804
3986,4208000,-33.4085
3990,4212000,-16.5117
3993,4216000,-26.1516
3998,4220000,-43.5399
4003,4224000,-79.2096
4006,4228000,-1.4497
4009,4232000,-4.6064
4013,4236000,-30.52
4016,4240000,-12.8809
4019,4244000,-103.0441
4024,4248000,-51.738
4029,4252000,-80.6059
4034,4256000,-30.1819
4038,4260000,-25.2745
4043,4264000,-58.6636
4046,4268000,-30.1594
4049,4272000,-41.117
4054,4276000,-83.9097
4058,4280000,-1.9036
4062,4284000,-38.5892
4064,4288000,10.8145
4068,4292000,-32.5576
4075,4296000,-53.0985
4079,4300000,-60.5647
4082,4304000,-22.0401
4087,4308000,-71.7463
4094,4312000,-78.2845
4099,4316000,-59.1788
4102,4320000,-52.0764
4106,4324000,-36.3485
4109,4328000,-41.6246
4112,4332000,-11.8074
4115,4336000,-45.2328
4117,4340000,-37.4361
4120,4344000,-32.5639
4123,4348000,-49.6568
4129,4352000,-87.7299
4133,4356000,-79.8647
4138,4360000,-72.8747
4141,4364000,-90.3072
4147,4368000,-71.5598
4150,4372000,-57.7093
4153,4376000,25.9523
4158,4380000,-78.6785
4164,4384000,-61.7974
4167,4388000,-24.5983
4171,4392000,-86.8933
4175,4396000,-84.2051
4178,4400000,-30.4829
4183,4404000,-104.3679
4187,4408000,-81.1262
4190,4412000,-16.6433
4194,4416000,-51.0118
4198,4420000,-54.9829
4201,4424000,-4.4789
4205,4428000,-41.0159
4211,4432000,-84.2498
4217,4436000,-82.3494
4220,4440000,-2.1693
4223,4444000,25.163
4226,4448000,-10.5401
4229,4452000,-26.013
4232,4456000,10.26
